Country,Commodity,Year,Variable,Value,Region
Finland,oats,2017,Harvested area,269.5,Northern Europe
Finland,oats,2018,Harvested area,288.7,Northern Europe
Finland,oats,2019,Harvested area,297.5,Northern Europe
Finland,oats,2020,Harvested area,324.5,Northern Europe
Finland,oats,2021,Harvested area,314.24,Northern Europe
Finland,oats,2022,Harvested area,320.5,Northern Europe
Finland,oats,2023,Harvested area,291.26,Northern Europe
Finland,oats,2024,Harvested area,326.5,Northern Europe
Finland,soy,2015,Harvested area,0.0,Northern Europe
Finland,soy,2016,Harvested area,0.0,Northern Europe
Finland,soy,2017,Harvested area,0.0,Northern Europe
Finland,soy,2018,Harvested area,0.0,Northern Europe
Finland,soy,2019,Harvested area,0.0,Northern Europe
Finland,soy,2020,Harvested area,0.0,Northern Europe
Finland,soy,2021,Harvested area,0.0,Northern Europe
Finland,soy,2022,Harvested area,0.0,Northern Europe
Finland,soy,2023,Harvested area,0.0,Northern Europe
Finland,soy,2024,Harvested area,0.0,Northern Europe
Finland,sunflower,2015,Harvested area,0.0,Northern Europe
Finland,sunflower,2016,Harvested area,0.0,Northern Europe
Finland,sunflower,2017,Harvested area,0.0,Northern Europe
Finland,sunflower,2018,Harvested area,0.0,Northern Europe
Finland,sunflower,2019,Harvested area,0.0,Northern Europe
Finland,sunflower,2020,Harvested area,0.0,Northern Europe
Finland,sunflower,2021,Harvested area,0.0,Northern Europe
Finland,sunflower,2022,Harvested area,0.0,Northern Europe
Finland,sunflower,2023,Harvested area,0.0,Northern Europe
Finland,sunflower,2024,Harvested area,0.0,Northern Europe
Finland,wine,2015,Harvested area,,Northern Europe
Finland,wine,2016,Harvested area,,Northern Europe
Finland,wine,2017,Harvested area,,Northern Europe
Finland,wine,2018,Harvested area,,Northern Europe
Finland,wine,2019,Harvested area,,Northern Europe
Finland,wine,2020,Harvested area,,Northern Europe
Finland,wine,2021,Harvested area,,Northern Europe
Finland,wine,2022,Harvested area,,Northern Europe
France,apples,2015,Harvested area,49.65,Western Europe
France,apples,2016,Harvested area,49.65,Western Europe
France,apples,2017,Harvested area,50.31,Western Europe
France,apples,2018,Harvested area,50.54,Western Europe
France,apples,2019,Harvested area,50.37,Western Europe
France,apples,2020,Harvested area,54.71,Western Europe
France,apples,2021,Harvested area,54.21,Western Europe
France,apples,2022,Harvested area,54.02,Western Europe
France,apples,2023,Harvested area,53.35,Western Europe
France,barley,2015,Harvested area,1838.69,Western Europe
France,barley,2016,Harvested area,1917.55,Western Europe
France,barley,2017,Harvested area,1904.86,Western Europe
France,barley,2018,Harvested area,1767.9699999999998,Western Europe
France,barley,2019,Harvested area,1944.19,Western Europe
France,barley,2020,Harvested area,1974.16,Western Europe
France,barley,2021,Harvested area,1730.37,Western Europe
France,barley,2022,Harvested area,1866.53,Western Europe
France,barley,2023,Harvested area,1809.68,Western Europe
France,barley,2024,Harvested area,1818.0,Western Europe
France,oats,2015,Harvested area,85.89,Western Europe
France,oats,2016,Harvested area,85.33,Western Europe
France,oats,2017,Harvested area,113.29,Western Europe
France,oats,2018,Harvested area,91.83,Western Europe
France,oats,2019,Harvested area,87.47,Western Europe
France,oats,2020,Harvested area,98.41,Western Europe
France,oats,2021,Harvested area,107.16,Western Europe
France,oats,2022,Harvested area,96.8,Western Europe
France,oats,2023,Harvested area,76.12,Western Europe
France,oats,2024,Harvested area,79.0,Western Europe
France,soy,2015,Harvested area,122.53,Western Europe
France,soy,2016,Harvested area,136.52,Western Europe
France,soy,2017,Harvested area,141.83,Western Europe
France,soy,2018,Harvested area,153.85,Western Europe
France,soy,2019,Harvested area,163.8,Western Europe
France,soy,2020,Harvested area,187.07,Western Europe
France,soy,2021,Harvested area,154.38,Western Europe
France,soy,2022,Harvested area,183.91,Western Europe
France,soy,2023,Harvested area,158.08,Western Europe
France,soy,2024,Harvested area,154.0,Western Europe
France,sunflower,2015,Harvested area,618.78,Western Europe
France,sunflower,2016,Harvested area,536.96,Western Europe
France,sunflower,2017,Harvested area,586.23,Western Europe
France,sunflower,2018,Harvested area,552.07,Western Europe
France,sunflower,2019,Harvested area,603.92,Western Europe
France,sunflower,2020,Harvested area,777.34,Western Europe
France,sunflower,2021,Harvested area,698.36,Western Europe
France,sunflower,2022,Harvested area,870.56,Western Europe
France,sunflower,2023,Harvested area,823.28,Western Europe
France,sunflower,2024,Harvested area,790.0,Western Europe
France,wine,2015,Harvested area,805.7800000000001,Western Europe
France,wine,2016,Harvested area,793.90531,Western Europe
France,wine,2017,Harvested area,810.07492,Western Europe
France,wine,2018,Harvested area,810.8501,Western Europe
France,wine,2019,Harvested area,811.92303,Western Europe
France,wine,2020,Harvested area,813.5051900000001,Western Europe
France,wine,2021,Harvested area,813.3962700000001,Western Europe
France,wine,2022,Harvested area,812.2359400000001,Western Europe
France,wine,2023,Harvested area,817.4519399999999,Western Europe
Germany,apples,2015,Harvested area,31.74,Central Europe
Germany,apples,2016,Harvested area,31.74,Central Europe
Germany,apples,2017,Harvested area,33.98,Central Europe
Germany,apples,2018,Harvested area,33.98,Central Europe
Germany,apples,2019,Harvested area,33.98,Central Europe
Germany,apples,2020,Harvested area,33.98,Central Europe
Germany,apples,2021,Harvested area,33.98,Central Europe
Germany,apples,2022,Harvested area,33.11,Central Europe
Germany,apples,2023,Harvested area,33.11,Central Europe
Germany,barley,2015,Harvested area,1621.8000000000002,Central Europe
Germany,barley,2016,Harvested area,1605.0,Central Europe
Germany,barley,2017,Harvested area,1566.1,Central Europe
Germany,barley,2018,Harvested area,1662.0,Central Europe
Germany,barley,2019,Harvested area,1708.8000000000002,Central Europe
Germany,barley,2020,Harvested area,1667.4,Central Europe
Germany,barley,2021,Harvested area,1539.5,Central Europe
Germany,barley,2022,Harvested area,1582.6,Central Europe
Germany,barley,2023,Harvested area,1612.1999999999998,Central Europe
Germany,barley,2024,Harvested area,1669.6999999999998,Central Europe
Germany,oats,2015,Harvested area,125.7,Central Europe
Germany,oats,2016,Harvested area,115.5,Central Europe
Germany,oats,2017,Harvested area,128.1,Central Europe
Germany,oats,2018,Harvested area,140.4,Central Europe
Germany,oats,2019,Harvested area,126.3,Central Europe
Germany,oats,2020,Harvested area,157.1,Central Europe
Germany,oats,2021,Harvested area,177.3,Central Europe
Germany,oats,2022,Harvested area,160.1,Central Europe
Germany,oats,2023,Harvested area,139.5,Central Europe
Germany,oats,2024,Harvested area,156.8,Central Europe
Germany,soy,2015,Harvested area,0.0,Central Europe
Germany,soy,2016,Harvested area,15.8,Central Europe
Germany,soy,2017,Harvested area,19.1,Central Europe
Germany,soy,2018,Harvested area,24.1,Central Europe
Germany,soy,2019,Harvested area,28.9,Central Europe
Germany,soy,2020,Harvested area,33.8,Central Europe
Germany,soy,2021,Harvested area,34.2,Central Europe
Germany,soy,2022,Harvested area,51.5,Central Europe
Germany,soy,2023,Harvested area,44.8,Central Europe
Germany,soy,2024,Harvested area,40.6,Central Europe
Germany,sunflower,2015,Harvested area,18.4,Central Europe
Germany,sunflower,2016,Harvested area,16.7,Central Europe
Germany,sunflower,2017,Harvested area,18.0,Central Europe
Germany,sunflower,2018,Harvested area,19.5,Central Europe
Germany,sunflower,2019,Harvested area,22.5,Central Europe
Germany,sunflower,2020,Harvested area,28.2,Central Europe
Germany,sunflower,2021,Harvested area,38.3,Central Europe
Germany,sunflower,2022,Harvested area,85.6,Central Europe
Germany,sunflower,2023,Harvested area,68.9,Central Europe
Germany,sunflower,2024,Harvested area,51.1,Central Europe
Germany,wine,2015,Harvested area,102.85817,Central Europe
Germany,wine,2016,Harvested area,102.75171,Central Europe
Germany,wine,2017,Harvested area,102.72724,Central Europe
Germany,wine,2018,Harvested area,102.93912,Central Europe
Germany,wine,2019,Harvested area,103.17326,Central Europe
Germany,wine,2020,Harvested area,103.24762,Central Europe
Germany,wine,2021,Harvested area,103.38802,Central Europe
Germany,wine,2022,Harvested area,103.68795,Central Europe
Germany,wine,2023,Harvested area,103.96942,Central Europe
Greece,apples,2015,Harvested area,11.85,Southern Europe
Greece,apples,2016,Harvested area,10.04,Southern Europe
Greece,apples,2017,Harvested area,9.6,Southern Europe
Greece,apples,2018,Harvested area,10.35,Southern Europe
Greece,apples,2019,Harvested area,9.82,Southern Europe
Greece,apples,2020,Harvested area,14.38,Southern Europe
Greece,apples,2021,Harvested area,10.28,Southern Europe
Greece,apples,2022,Harvested area,10.65,Southern Europe
Greece,apples,2023,Harvested area,8.74,Southern Europe
Greece,barley,2015,Harvested area,154.11,Southern Europe
Greece,barley,2016,Harvested area,132.8,Southern Europe
Greece,barley,2017,Harvested area,133.38,Southern Europe
Greece,barley,2018,Harvested area,129.19,Southern Europe
Greece,barley,2019,Harvested area,132.57,Southern Europe
Greece,barley,2020,Harvested area,136.97,Southern Europe
Greece,barley,2021,Harvested area,112.78,Southern Europe
Greece,barley,2022,Harvested area,116.8,Southern Europe
Greece,barley,2023,Harvested area,97.93,Southern Europe
Greece,barley,2024,Harvested area,98.56,Southern Europe
Greece,oats,2015,Harvested area,93.62,Southern Europe
Greece,oats,2016,Harvested area,96.0,Southern Europe
Greece,oats,2017,Harvested area,88.96,Southern Europe
Greece,oats,2018,Harvested area,80.06,Southern Europe
Greece,oats,2019,Harvested area,72.44,Southern Europe
Greece,oats,2020,Harvested area,67.51,Southern Europe
Greece,oats,2021,Harvested area,64.25,Southern Europe
Greece,oats,2022,Harvested area,62.5,Southern Europe
Greece,oats,2023,Harvested area,58.28,Southern Europe
Greece,oats,2024,Harvested area,58.47,Southern Europe
Greece,soy,2015,Harvested area,1.95,Southern Europe
Greece,soy,2016,Harvested area,1.55,Southern Europe
Greece,soy,2017,Harvested area,1.46,Southern Europe
Greece,soy,2018,Harvested area,0.61,Southern Europe
Greece,soy,2019,Harvested area,1.03,Southern Europe
Greece,soy,2020,Harvested area,0.99,Southern Europe
Greece,soy,2021,Harvested area,0.82,Southern Europe
Greece,soy,2022,Harvested area,1.28,Southern Europe
Greece,soy,2023,Harvested area,1.33,Southern Europe
Greece,soy,2024,Harvested area,1.22,Southern Europe
Greece,sunflower,2015,Harvested area,107.23,Southern Europe
Greece,sunflower,2016,Harvested area,85.1,Southern Europe
Greece,sunflower,2017,Harvested area,90.61,Southern Europe
Greece,sunflower,2018,Harvested area,82.5,Southern Europe
Greece,sunflower,2019,Harvested area,100.72,Southern Europe
Greece,sunflower,2020,Harvested area,97.71,Southern Europe
Greece,sunflower,2021,Harvested area,90.57,Southern Europe
Greece,sunflower,2022,Harvested area,92.96,Southern Europe
Greece,sunflower,2023,Harvested area,66.99,Southern Europe
Greece,sunflower,2024,Harvested area,69.84,Southern Europe
Greece,wine,2015,Harvested area,64.01291,Southern Europe
Greece,wine,2016,Harvested area,62.77344,Southern Europe
Greece,wine,2017,Harvested area,62.72819,Southern Europe
Greece,wine,2018,Harvested area,62.80444,Southern Europe
Greece,wine,2019,Harvested area,63.18072,Southern Europe
Greece,wine,2020,Harvested area,63.5205,Southern Europe
Greece,wine,2021,Harvested area,61.16837,Southern Europe
Greece,wine,2022,Harvested area,61.44054,Southern Europe
Greece,wine,2023,Harvested area,61.98631,Southern Europe
Hungary,apples,2015,Harvested area,32.8,Central Europe
Hungary,apples,2016,Harvested area,32.49,Central Europe
Hungary,apples,2017,Harvested area,32.17,Central Europe
Hungary,apples,2018,Harvested area,31.84,Central Europe
Hungary,apples,2019,Harvested area,30.97,Central Europe
Hungary,apples,2020,Harvested area,25.97,Central Europe
Hungary,apples,2021,Harvested area,25.02,Central Europe
Hungary,apples,2022,Harvested area,23.82,Central Europe
Hungary,apples,2023,Harvested area,22.79,Central Europe
Hungary,barley,2015,Harvested area,296.01,Central Europe
Hungary,barley,2016,Harvested area,313.09,Central Europe
Hungary,barley,2017,Harvested area,268.08,Central Europe
Hungary,barley,2018,Harvested area,244.17,Central Europe
Hungary,barley,2019,Harvested area,247.36,Central Europe
Hungary,barley,2020,Harvested area,261.38,Central Europe
Hungary,barley,2021,Harvested area,268.61,Central Europe
Hungary,barley,2022,Harvested area,330.8,Central Europe
Hungary,barley,2023,Harvested area,412.44,Central Europe
Hungary,barley,2024,Harvested area,288.5,Central Europe
Hungary,oats,2015,Harvested area,45.39,Central Europe
Hungary,oats,2016,Harvested area,36.31,Central Europe
Hungary,oats,2017,Harvested area,37.25,Central Europe
Hungary,oats,2018,Harvested area,22.63,Central Europe
Hungary,oats,2019,Harvested area,21.77,Central Europe
Hungary,oats,2020,Harvested area,25.76,Central Europe
Hungary,oats,2021,Harvested area,25.04,Central Europe
Hungary,oats,2022,Harvested area,16.9,Central Europe
Hungary,oats,2023,Harvested area,21.8,Central Europe
Hungary,oats,2024,Harvested area,28.61,Central Europe
Hungary,soy,2015,Harvested area,72.02,Central Europe
Hungary,soy,2016,Harvested area,61.03,Central Europe
Hungary,soy,2017,Harvested area,75.67,Central Europe
Hungary,soy,2018,Harvested area,62.12,Central Europe
Hungary,soy,2019,Harvested area,58.23,Central Europe
Hungary,soy,2020,Harvested area,58.67,Central Europe
Hungary,soy,2021,Harvested area,62.12,Central Europe
Hungary,soy,2022,Harvested area,66.28,Central Europe
Hungary,soy,2023,Harvested area,58.39,Central Europe
Hungary,soy,2024,Harvested area,111.85,Central Europe
Hungary,sunflower,2015,Harvested area,611.64,Central Europe
Hungary,sunflower,2016,Harvested area,629.68,Central Europe
Hungary,sunflower,2017,Harvested area,694.54,Central Europe
Hungary,sunflower,2018,Harvested area,616.95,Central Europe
Hungary,sunflower,2019,Harvested area,564.11,Central Europe
Hungary,sunflower,2020,Harvested area,612.57,Central Europe
Hungary,sunflower,2021,Harvested area,654.69,Central Europe
Hungary,sunflower,2022,Harvested area,679.6,Central Europe
Hungary,sunflower,2023,Harvested area,674.18,Central Europe
Hungary,sunflower,2024,Harvested area,679.6,Central Europe
Hungary,wine,2015,Harvested area,64.80013000000001,Central Europe
Hungary,wine,2016,Harvested area,54.57332,Central Europe
Hungary,wine,2017,Harvested area,65.26250000000002,Central Europe
Hungary,wine,2018,Harvested area,65.58163,Central Europe
Hungary,wine,2019,Harvested area,65.39663000000002,Central Europe
Hungary,wine,2020,Harvested area,62.55712,Central Europe
Hungary,wine,2021,Harvested area,61.53291,Central Europe
Hungary,wine,2022,Harvested area,60.16122,Central Europe
Hungary,wine,2023,Harvested area,48.57861,Central Europe
Ireland,apples,2015,Harvested area,0.64,Western Europe
Ireland,apples,2016,Harvested area,0.7,Western Europe
Ireland,apples,2017,Harvested area,0.7,Western Europe
Ireland,apples,2018,Harvested area,0.71,Western Europe
Ireland,apples,2019,Harvested area,0.71,Western Europe
Ireland,apples,2020,Harvested area,0.71,Western Europe
Ireland,apples,2021,Harvested area,0.71,Western Europe
Ireland,apples,2022,Harvested area,0.71,Western Europe
Ireland,apples,2023,Harvested area,0.71,Western Europe
Ireland,barley,2015,Harvested area,202.79,Western Europe
Ireland,barley,2016,Harvested area,189.21,Western Europe
Ireland,barley,2017,Harvested area,180.19,Western Europe
Ireland,barley,2018,Harvested area,185.21,Western Europe
Ireland,barley,2019,Harvested area,179.37,Western Europe
Ireland,barley,2020,Harvested area,193.18,Western Europe
Ireland,barley,2021,Harvested area,183.93,Western Europe
Ireland,barley,2022,Harvested area,190.26,Western Europe
Ireland,barley,2023,Harvested area,186.22,Western Europe
Ireland,barley,2024,Harvested area,181.85,Western Europe
Ireland,oats,2015,Harvested area,23.43,Western Europe
Ireland,oats,2016,Harvested area,23.21,Western Europe
Ireland,oats,2017,Harvested area,24.44,Western Europe
Ireland,oats,2018,Harvested area,17.78,Western Europe
Ireland,oats,2019,Harvested area,23.82,Western Europe
Ireland,oats,2020,Harvested area,25.44,Western Europe
Ireland,oats,2021,Harvested area,28.37,Western Europe
Ireland,oats,2022,Harvested area,28.18,Western Europe
Ireland,oats,2023,Harvested area,26.99,Western Europe
Ireland,oats,2024,Harvested area,29.98,Western Europe
Ireland,soy,2015,Harvested area,0.0,Western Europe
Ireland,soy,2016,Harvested area,0.0,Western Europe
Ireland,soy,2017,Harvested area,0.0,Western Europe
Ireland,soy,2018,Harvested area,0.0,Western Europe
Ireland,soy,2019,Harvested area,0.0,Western Europe
Ireland,soy,2020,Harvested area,0.0,Western Europe
Ireland,soy,2021,Harvested area,0.0,Western Europe
Ireland,soy,2022,Harvested area,0.0,Western Europe
Ireland,soy,2023,Harvested area,0.0,Western Europe
Ireland,soy,2024,Harvested area,0.0,Western Europe
